-0.48318526,0.7883794,2.7829587,-1.9057852,-0.79014903,-0.16717109,1.8133801,-2.214042,-0.06065321,1.0752724,-1.1735162,-3.0613234,-6.185436,-1.2613292,-1.9965852,-0.8861237,-0.3705245,-2.237992,0.6786041,-1.437781
1.6709023,0.70246,-4.239055,1.2189376,-2.9317589,-3.4577732,-3.1211312,2.5527976,-2.686273,-2.8731687,-2.0469143,-2.5830963,-7.1440916,2.1796865,-4.4706364,-3.6987348,2.6231923,-4.7437587,-4.7363954,-3.7078238
-0.91089785,0.81796247,0.8667264,0.42316702,-0.2374346,-0.47537914,1.1099689,-1.0420403,-1.1835321,-0.7317882,-1.0303406,-1.4471704,-1.0823015,-1.0360264,-0.9388957,-0.6563195,-0.96552616,-1.019642,-1.1420212,-0.99327725
0.5078697,-0.3588699,2.1771476,-0.5214906,-0.6666592,-0.8613017,0.6132809,-1.1056302,-0.8969919,-0.65409565,-0.6990384,-1.321412,-0.89045143,-1.1349277,-1.0104188,-3.0114036,-1.6862415,-1.4364393,-1.4065981,-0.30224863
-0.8793131,0.8720017,0.8898899,0.25384352,-0.47915253,-0.3922166,0.7010756,-1.0296104,-0.9983941,-0.6741942,-0.9649993,-1.3943737,-1.1648494,-1.0516227,-0.984453,-0.34661698,-1.0326751,-1.0529505,-1.1495583,-1.0312079
-0.8042138,0.70888954,0.92307144,4.0937653,0.84790355,-2.2177038,0.53999186,-0.43556625,-1.3551273,-0.9503223,-0.9485888,-2.0752826,-3.209975,-1.5743046,-1.3429413,1.6097984,-1.0574921,-0.8139816,-1.4096272,-1.1015881
-0.5672797,1.3815677,0.6647802,-2.5345259,0.09565483,-3.0982482,-3.084003,-0.26401007,-2.0304813,-0.21605797,-0.72339714,-1.537283,-3.4796515,-1.4058694,-0.7508116,0.9436509,-0.9629752,-1.1313164,-1.2763982,-1.2701395
-0.8625012,0.83282936,0.66060996,0.47468612,-0.30522254,-0.54963976,1.7652739,-0.9677497,-1.0161045,-0.66386527,-0.9983968,-1.3010551,-1.0004966,-1.0152675,-0.8956418,-0.63536745,-1.0643417,-1.0923451,-1.1073824,-0.9804615
-0.7257081,1.3578255,0.24594188,-0.48109007,-0.29545742,-0.82784593,-1.0657817,-0.22552341,-1.1589537,-1.0472225,-0.8481587,-1.4881775,-1.6217841,-1.3262508,-0.92874014,-3.3976076,-0.9334979,-1.2493503,-1.2388123,-1.1403085
-0.90808237,1.0230782,0.4999987,-0.8502656,-0.8246337,0.7088111,0.5576807,-1.3565091,-1.0822644,-0.62025166,-0.70208514,-1.4997708,-1.0140048,-1.0829238,-1.1989038,-1.0987844,-0.91655266,-1.1617967,-1.3391196,-1.1908015
-0.89083827,0.74325746,0.6988708,0.9605587,-0.37657517,-0.41707692,1.6662036,-0.90842587,-1.0718938,-0.54686445,-0.80813974,-1.3483238,-1.1440074,-1.0166848,-0.82558966,-0.6188382,-0.9956697,-0.9986654,-1.0742395,-0.90436757
-0.9122006,0.84866804,0.7808631,0.64446235,-0.53290546,-0.53644145,0.78566754,-0.90850085,-1.157623,-0.5248506,-0.899892,-1.4264807,-1.0956228,-0.98767513,-1.0192014,-0.054898176,-1.0474492,-1.0082781,-1.1423867,-1.0959556
-0.8311803,0.8612842,0.85152954,0.22126326,-0.42647845,-0.5238405,1.6606696,-0.8707439,-1.1204598,-0.578088,-0.7280411,-1.3247731,-1.138235,-0.9614421,-0.9795596,-0.5951752,-1.02874,-1.0051506,-0.9758594,-0.9688541
-0.8928003,0.97535187,0.75710624,0.12343637,-0.5084154,-0.47291967,-1.2674179,-1.1628833,-1.1386173,-0.7217376,-1.0977069,-1.2546387,-1.1865557,-1.1031662,-1.0012603,-0.6822678,-0.98949945,-1.1775331,-1.1688031,-0.95191926
-0.022359006,0.14475386,0.47067922,-1.090757,-0.7751489,-0.46907336,1.1139882,-0.95017755,-0.78273505,-0.7087413,-0.6682698,-1.0347131,-0.98608905,-0.80075854,-0.79844856,-0.94350827,1.1902486,-0.9324684,-0.887995,-1.0990084
-0.88593376,0.6430465,1.6666222,0.3069059,0.18773994,-1.2124745,1.0566012,-1.0825739,-3.8723989,-0.84528595,-1.0440625,-1.8621132,-1.1298257,-1.3803793,-1.2250026,-0.6031566,0.4704934,-1.1465791,-1.5764663,1.8840343
-0.83095443,0.8070335,0.7266286,0.37513566,-0.2934618,-0.55541044,1.1166327,-0.95099527,-1.0833465,-0.7345595,-0.9674475,-1.3994476,-1.1107985,-0.929191,-0.91276056,-0.69357073,-0.87251663,-1.019465,-1.1019877,-1.0032047
-0.12101067,0.045921724,0.84198415,-0.74196297,-0.7361312,-0.5466741,-0.08189756,-0.76352984,-0.97693014,-0.620869,-0.6453773,1.0222105,-0.686141,-0.84363484,-0.8406621,-0.7942867,0.4100208,-0.7802255,-0.79500777,-0.89107096
-0.20742628,0.9195912,0.17837228,-0.43562266,-0.6156363,-0.81421053,-0.4376101,-0.7697683,-0.8140872,-0.6410825,-0.715307,-0.9766552,-0.7583856,-0.8573483,-0.779373,-0.56595206,-0.79790837,-0.83458763,-0.7927205,-0.78484154
